Id	species	individual	jaw type	tooth position	replicate	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28
ca013L12A	ca	013	L	12	A	0.4435300973277725	0.13117293532481034	0.4072516493552853	0.023308000758528638	0.2959563426841563	-0.04800236133441612	0.014821285578119566	-0.25852898502253174	-0.31948291865580897	-0.024541249791592036	-0.35298968291278604	0.02110963245184365	-0.3565503208816216	0.10243076449747701	-0.26145103330249453	0.1381904332474774	0.012697052014917727	0.11106596758637644	0.022874097567693086	0.05460886861771217	0.022709364292399826	-0.006162862386838627	0.01746301481817258	-0.046143359766026494	0.1509921734420034	-0.09538285853873021	-0.09782112132780817	-0.10312492564409008
ca013L02A	ca	013	L	02	A	0.3156755321107995	0.19819279825925853	0.2982090617060045	0.0376090981150872	0.2935330621387759	0.015184622999376975	0.031246190631347356	-0.5402922606218404	-0.2485437476002132	-0.015851286785393777	-0.26643131990003344	0.02303179380650989	-0.29935109455335734	0.1572120012843381	-0.21357669600278678	0.2027318508549722	0.02592584828376199	0.14063609970057211	0.019795696807778686	0.07489537536695381	0.0159169574809307	-0.039510041290129486	0.011596307229062349	-0.09689931299886317	0.14041070268162917	-0.08021798443149279	-0.1244065010137003	-0.07672275425934896
ca013L03A	ca	013	L	03	A	0.3374775591881363	0.18818295044197117	0.3306385024869293	0.05080046800484318	0.3102409898968865	0.008046586719721492	0.010177384165139816	-0.5029745981341789	-0.24477670663249687	-0.013865329970480973	-0.2718791694920739	0.031739927899139486	-0.2943426713311879	0.1348864226718577	-0.24565411311760957	0.1696225798893396	0.028785590074852697	0.12874231184790075	0.025967265946692027	0.0782154017400865	0.0035594000523710805	-0.04066468356605187	-0.006984634833594813	-0.08175527991444856	0.13714811134735805	-0.08393331086257241	-0.12035750775140253	-0.06704344676712762
ca013L04A	ca	013	L	04	A	0.3295983872197563	0.19256092122518484	0.3299701309579595	0.06530993802415219	0.31220828777113435	0.01752929208616657	0.006201292108089215	-0.4989611865195299	-0.2654245308558368	-9.268451477297268E-4	-0.28808216720456886	0.03418207787012214	-0.29597664561042825	0.14508260655500102	-0.20997329006242543	0.16814663780897549	0.02485867586239452	0.12894550364842522	0.015490574242986872	0.044757057056616575	0.005999785914966374	-0.036687981817822325	0.004758147801155937	-0.08534580995169247	0.13932894719540972	-0.0942346892827648	-0.10895759534059442	-0.08035752155510462
ca013L05A	ca	013	L	05	A	0.3489312878140043	0.1562969669935159	0.35778074530540466	0.040207911984639466	0.3491680305565078	0.011961049036925277	-0.031849918400631595	-0.4160646196518805	-0.281285555768807	0.004495878870094762	-0.28739049821867096	0.029336105189508403	-0.3266431089296482	0.11734516932700072	-0.28007305560917184	0.13903050476807396	0.04155074518461401	0.1010338889371103	0.026895900017404578	0.05450150327053193	0.01202137014445305	-0.025240027508129967	0.004648142961547509	-0.06675509239660447	0.16189090626367073	-0.06674317745529687	-0.09564499132067608	-0.07940606136548793
ca013L06A	ca	013	L	06	A	0.3492322906840051	0.15779277323226262	0.341222476334696	0.051889237229198845	0.327477450780212	0.023816024475205855	-0.004340119119018257	-0.44231090676269535	-0.27791107376376767	0.0069106025433966975	-0.2983350580160613	0.037706657747814995	-0.31150672247334005	0.12203217821166412	-0.25497642481226945	0.15330671921472558	0.032096698049476034	0.11319139411227225	0.02661455835188972	0.0532050896327892	0.022941231256423566	-0.03436110573111055	0.021875247504901774	-0.07897466513096306	0.14029704188956132	-0.08837509897658474	-0.11468759666670728	-0.07582889979797629
ca013L07A	ca	013	L	07	A	0.3780235613626977	0.1264278527024927	0.3554456619630341	0.05178519434544942	0.3442767449692535	0.02249502154976042	-0.0024322123277663865	-0.39102083920009684	-0.2891742170374075	0.018878392302891463	-0.3046294305706677	0.0394000853501236	-0.3239568523422856	0.1155162600610084	-0.2810511878481324	0.1352621416593799	0.031512125614619045	0.10185826792802485	0.01931691409540625	0.035199962180437736	0.01607755374057719	-0.026007350682521278	0.012892795974168892	-0.0790616509841096	0.1462916477075491	-0.07358965039253025	-0.1025931053010475	-0.07714368682031111
ca013L09A	ca	013	L	09	A	0.37492210948297927	0.13207438922962317	0.373453986858269	0.058512075639917796	0.3653890147856575	0.025843585662369935	-0.0051749574410687935	-0.3737256853841766	-0.29135504248473687	0.01097285630800967	-0.30824774990762305	0.03589625400323708	-0.3084684966032895	0.12257350950772745	-0.27525050880570584	0.13586835159487118	0.025134065670966637	0.09201872700322315	0.013909926221432646	0.032638701513188345	0.007434701748394151	-0.03901923445087305	0.00998091619955934	-0.0767964441109205	0.130848506053388	-0.07590583171846804	-0.11257647177822155	-0.08095125479772936
ca013U01A	ca	013	U	01	A	0.2970145055303098	0.2190662825113717	0.2884264140850614	0.04720780210507547	0.2703762584916734	-0.0063482026676883255	0.0021791637970606376	-0.5533276057985508	-0.21294098496918906	-0.0439065923205082	-0.2573453326245805	0.0031709441718497933	-0.2659009933864949	0.16962488755183164	-0.19470033506600176	0.22407383614992213	-0.013104250023028702	0.2113431422856784	0.01315180517326643	0.09455015850947923	0.016826375531480704	-0.04924907896899398	0.014553649616161188	-0.1030265932741125	0.2096648378664649	-0.10314931055100376	-0.1682011140221827	-0.11002966970435031
ca013U10A	ca	013	U	10	A	0.34896260238721943	0.09330409910305848	0.3298799261067715	0.004717825829333187	0.29678328276374505	-0.041820764027219855	0.21270641578831623	-0.35987291477516764	-0.28024888674949383	0.020391679971548678	-0.30228046797047353	0.061991767148455876	-0.32492575329407997	0.16080674971814432	-0.2686049800094164	0.1835985959663866	0.015159130306527898	0.10853144923764665	0.002482550970211897	0.04760758803844555	-0.0026712176626715765	-0.043341109997513214	-6.866355081267522E-4	-0.07736745286587264	0.2206320215370644	-0.10234526654411125	-0.24718798866559444	-0.05620224680313487
