Id	species 	individual	jaw type	tooth position	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28
Ca001L06	Ca	001	L	06	0.3428257102562945	0.17886242153580634	0.3855812439865627	0.046990279862147696	0.3325217003857879	-0.046067708708353174	-0.046785321567715844	-0.37999799856169697	-0.32093885419044366	-0.04521505665157011	-0.3423976822787313	0.03299893883834184	-0.2856788634409157	0.13726320171750747	-0.18652837524478622	0.1504809748575	0.032488416290196144	0.1437743211545998	0.011004619685018598	0.06406364857107352	0.017606802873500194	-0.016485742206254504	0.02025496491794279	-0.06865605135403068	0.14180503119140858	-0.1121711543165175	-0.10175939286411902	-0.08584007473855564
Ca001L07	Ca	001	L	07	0.32359853828523893	0.1678551652967048	0.38503433763221345	0.04309565437940162	0.37599988437733917	-0.01597985780972818	-0.05263217479162742	-0.3817358792177221	-0.30940419951535264	-0.04074118312298555	-0.31851401167849264	0.06087816221561546	-0.29991617467243437	0.13623294012940643	-0.21579629560325836	0.15200225149745672	0.04472711257542224	0.1447772037833633	0.010188646684308987	0.027532522191239688	0.006937918138295778	-0.02750418285446726	0.0035608397828402897	-0.07657106802011109	0.1364095294146228	-0.10110424901311477	-0.09019395062911643	-0.08873747945505808
Ca001L08	Ca	001	L	08	0.34697548464341016	0.17709385460670687	0.39983843710523254	0.06527887507162751	0.34623428877338125	-0.03655590507257864	-0.0699757665948598	-0.38231676644923107	-0.3076129226382099	-0.04655596075389342	-0.3334080128227792	0.05383551898332646	-0.27867584609553675	0.13585666097646182	-0.20325034447593343	0.1421029751831	0.014743560529428237	0.14650990964001126	0.006119970946786977	0.045149875388809296	0.0074957853461799055	-0.018077160648643217	0.008353762480365007	-0.05808423717387703	0.13465132941273236	-0.11516428531721765	-0.07148972661019784	-0.10907335443460094
Ca001L09	Ca	001	L	09	0.37305117446022196	0.15389640712913324	0.4230856710270324	0.043932974079843104	0.33942107846646125	-0.04691025143627742	-0.04207302829731744	-0.32975906268416844	-0.33944502547533356	-0.022784691246121022	-0.3401118816079838	0.035066567277628725	-0.3188175229851316	0.12988423747525088	-0.24811061467209916	0.1329310915867991	0.03168100462523371	0.12197951443740838	0.03434011843440479	0.032954977016357495	0.030455029418042963	-0.01548990893053949	0.03010364617237566	-0.05037122615702056	0.09467278346309738	-0.10471957822856412	-0.06825243302900573	-0.08061105031973247
Ca001U01	Ca	001	U	01	0.28092807420985383	0.21853014404024462	0.2955044145043302	0.005239910484539666	0.24487350624926182	-0.06299874665063529	0.04927788636067563	-0.5758869846208616	-0.22279035530810287	-0.05652901862075759	-0.2633784195682101	0.02595718323756075	-0.24564601866944355	0.23436148418210234	-0.1545408457592486	0.238784767657666	-0.008648889610580811	0.21669729180351718	0.001661579001166983	0.10013202117380877	-0.003197312797001541	-0.026603583515342616	-0.006088832235136482	-0.10038427004232842	0.1797480792053388	-0.08730405323709416	-0.14770286558290305	-0.12999614589241698
Ca001U10	Ca	001	U	10	0.31222405488069127	0.11319092400138993	0.3124499196450709	-0.0033585494751868852	0.309843204572774	-0.06874666443773447	0.1648218054054429	-0.39292368116852194	-0.2787455841095442	-0.031390313549717316	-0.3330310038887949	0.08860674927047638	-0.31568906475096803	0.21001287218430498	-0.22036333893718843	0.21222321825467133	0.05312144711095705	0.14587793100059568	-0.0014999155893656258	0.04908458483561135	-0.0024496023672076284	-0.030925882199340983	-0.0030381891636988394	-0.07789040011716115	0.17662857743034188	-0.11984292702285901	-0.17427231023851003	-0.09391786157652798
Ca001U11	Ca	001	U	11	0.3291741894539672	0.0934807736613357	0.34097640527544837	-0.01859773993610367	0.3044974105958098	-0.08385843600060419	0.18229556480465342	-0.2919761830443061	-0.34222752791480077	-0.03790727092367922	-0.3441410866803158	0.07020471786360613	-0.3280087819670617	0.22118356026196284	-0.24277952705242523	0.2186523993497156	0.045033015868696374	0.12785966249655414	0.03695253973400214	0.01974568815060925	0.027653879781859868	-0.03294287260102484	0.023560921989853628	-0.08799250477054196	0.174941571959109	-0.1099331554429684	-0.2079285758487972	-0.08791863906455885
Ca001U12	Ca	001	U	12	0.3341836627656117	0.13233706640079954	0.34596734789823225	0.03408179913116701	0.32420297048420543	-0.08905970566230081	0.11229478335180379	-0.26214705368779656	-0.3416524077659984	-0.04520558685687745	-0.34260771792399464	0.07336046077116856	-0.3133781589457934	0.23991733821860378	-0.2200914277317234	0.20828880304619807	0.02894238057614203	0.12769261977356108	0.006800924502374622	0.03641929689153503	0.024342629143699654	-0.06184762959182333	0.024491324846194176	-0.1140604659717459	0.1656169803589071	-0.15152114121811838	-0.149113291559659	-0.12825580124437633
Ca001U02	Ca	001	U	02	0.23622829098775244	0.22714391049562138	0.2916027484709341	0.04330176825585253	0.26193341462633923	-0.07045194115790185	0.09427292421306639	-0.6121265343189441	-0.2491824364140411	-0.04014393320760872	-0.26489639367700857	0.05240392891634407	-0.2063952103476013	0.2603390108158595	-0.09918221738763151	0.2173958116924398	-0.02114058951639781	0.19300392446133657	-0.03153739872322462	0.11683512242828326	-0.006488429378776492	-0.04515778045405673	5.003037435169638E-4	-0.1117239641202106	0.15217909192955204	-0.11135364299278838	-0.15789409852647723	-0.11946568081422881
Ca001U03	Ca	001	U	03	0.2699464359206569	0.2061178151907045	0.33299103921331447	0.032605681743234485	0.23696353646710538	-0.0780813514362177	0.11366771643732039	-0.565920950924466	-0.24761955518226927	-0.040107868475026884	-0.26288949104043546	0.070963582036057	-0.23818779377876542	0.23483992368937837	-0.1480453324841122	0.20300451832289004	-0.0021689874624335435	0.17356204145165877	-0.01247853908380829	0.09798618416744045	-0.012826761553738263	-0.03319417283905388	-0.003448881841579576	-0.10341007428978795	0.15460610161369814	-0.09261711825704999	-0.1805094872249522	-0.1057482103797629
Ca001U04	Ca	001	U	04	0.2506555751692008	0.19544462367521856	0.3328078564933791	0.024100990635238066	0.25525872674104705	-0.05408973826818198	0.1347302702231323	-0.5336508353142168	-0.21600311513776344	-0.05974494931761138	-0.32177406429404887	0.1585402030721543	-0.23964818583458314	0.24108515464948993	-0.15676961655557026	0.19554675218916842	-0.009941997438733958	0.1744216113653032	-0.013016086109212387	0.03738560974613843	-0.0148374817496982	-0.04843802430859032	-0.009013219782154832	-0.1065374766027847	0.16207820991602884	-0.10258529376330237	-0.15452687164102258	-0.12147862775802105
Ca001U05	Ca	001	U	05	0.24801832212464922	0.1683144935179549	0.28285293052893246	0.020361645381693085	0.24715190717006202	-0.08824017088204836	0.1923289064650009	-0.5272501572918891	-0.27988388724840985	-0.039787461550877784	-0.36102483759858917	0.1278461043958355	-0.22721500708582532	0.23493169715746187	-0.14833001110648833	0.1971801849663634	0.012405188095059794	0.15010400234541071	0.031458292241214825	0.08194828725507991	0.021570322259230054	-0.016040120764253242	0.011722189548518539	-0.08809422068355764	0.16184431270154087	-0.11704821110509588	-0.19289862809489505	-0.10422607274207946
Ca001U06	Ca	001	U	06	0.26638384759328754	0.18469387916875482	0.32156184994565357	0.0027842749651007456	0.2579072464565193	-0.06788165063780338	0.17359790579162498	-0.5041664540686444	-0.24403484614384977	-0.06202754546031798	-0.31738119913196733	0.10606225175660403	-0.22508309512539781	0.28415019332834407	-0.14168241034166323	0.20781512285303905	-0.009764755874596825	0.1758934041555887	-0.020423710862064508	0.0814069326302949	-0.033234341307455034	-0.04553164047439166	-0.024070027658477045	-0.10529136594463512	0.15143289675021454	-0.10546011823071333	-0.15520936009182845	-0.15244728404121874
Ca001U07	Ca	001	U	07	0.27292888247077185	0.15909034015097873	0.3193589852917696	0.009119798546959927	0.23968086700038363	-0.06263918804282304	0.18860811323989454	-0.5112370951869445	-0.2655010933889886	-0.04570721963527734	-0.33827812288551584	0.10826202571664162	-0.22009900549547384	0.2499843567437669	-0.14798154706264796	0.19269131955626323	-0.003961951499122061	0.16680155095065874	-0.008246063074861462	0.0675438561706515	-0.00542602795139109	-0.0285564233402593	-0.0034140855401012127	-0.09676564993909653	0.17166935384204118	-0.10556500370017452	-0.19933830494675836	-0.10302266799134446
Ca001U08	Ca	001	U	08	0.29465953752673946	0.1635390871943025	0.33390786693428065	0.005700248101120707	0.22211461374883157	-0.07392322803233922	0.20457315386107316	-0.48779532893550304	-0.28844072291866696	-0.036942260667677675	-0.349891671038807	0.09442927604068767	-0.20446749456620927	0.23855493433256278	-0.13987421068981165	0.18973283251752016	4.810934389389704E-5	0.17103073828834525	-0.00970704387592803	0.07249742203661816	-0.009436851806771694	-0.03899597701903762	-0.012359862029125297	-0.1060986087723887	0.16355328829289648	-0.0931604974960474	-0.2046787127823948	-0.09856863758816548
Ca001U09	Ca	001	U	09	0.3016745706956071	0.14695105597064417	0.335279464626968	-0.014676010662099566	0.25515758972999625	-0.08139913594340295	0.2100125402029846	-0.4308495550282594	-0.2942500159219407	-0.05220101643061351	-0.3602640941225091	0.09924967759684523	-0.23559936328195807	0.2442452984047382	-0.14411273304826352	0.19605083894024253	0.0038777786982381636	0.15916254208377095	-0.01377279604263858	0.06638942401355111	-0.011872248907305736	-0.020476190607338053	-0.011955674036890582	-0.08880759974685318	0.1603271553445017	-0.09664483736453193	-0.19450217393678926	-0.12699449122669357
Cb015L01	Cb	015	L	01	0.24974959803766655	0.17970176106286673	0.3124030219691063	0.06547590462492985	0.3161445044472996	-0.04358940681235712	0.002929530710738572	-0.4344941559875073	-0.3113296576775933	-0.015321198748047757	-0.32459888789575175	0.05216382955709998	-0.3109483972794916	0.22904160076432398	-0.15437284819887465	0.17949239422501032	0.04598933355413128	0.1313690706946338	0.046296298957174235	0.09733056040870221	0.03332297404858292	-0.06700515230423101	0.03642584903685953	-0.11789913164255392	0.17546762833101345	-0.13492981640786242	-0.11747894804086081	-0.121336259435008
Cb015L10	Cb	015	L	10	0.32046789706499246	0.16427824243948358	0.3790095126776998	0.05584334171738109	0.38441694021468586	0.023502172183732885	-0.051537571616550884	-0.4164200847571177	-0.28388463648531664	-0.024491390771682373	-0.3575392924885491	0.05403385458273934	-0.28252145596335304	0.15542813548506804	-0.13843146108669058	0.11821537581094135	0.012622363567856561	0.10217655468618701	0.010655894268834282	0.0565054450597858	0.0035325751832255814	-0.03810918911345102	-1.4216093579086375E-5	-0.07985841959837922	0.1329464320220772	-0.09039152571677991	-0.12972298126533066	-0.08071251200790941
Cb015L11	Cb	015	L	11	0.38061148977320614	0.16382642875029013	0.3992694900114063	0.052989683160484594	0.35375540493385993	-1.0127643295280986E-4	-0.03107957158770063	-0.3728079820310919	-0.32116712273659925	-0.011810156945981476	-0.3675359851084562	0.038463830296682246	-0.2756849158657388	0.12824901226118385	-0.12613345855369534	0.121028102334297	6.726905526747463E-5	0.10523563058629168	-0.007321256147601858	0.03868055080580964	0.0031487197288671905	-0.02652724088667458	2.4017269930168977E-4	-0.06900753142269739	0.11922626906749872	-0.07989762422899326	-0.12739650526961543	-0.08832142624664652
Cb015L12	Cb	015	L	12	0.3926069286342359	0.13742775314981995	0.38333206721075613	0.049953367338846026	0.38106151366542435	0.018055109933570887	-0.03749227017129527	-0.3472899019063377	-0.3337002255486489	0.003296395816046939	-0.3455109542718138	0.04216879858476386	-0.31873465879445506	0.1272229331599357	-0.15795535517781684	0.1098037259002396	0.010180879786773057	0.09624258963787345	0.005045231213173479	0.0445589477942228	0.007336626481933332	-0.02098940897834843	0.010429983595852257	-0.060806232642820486	0.1138827657694617	-0.10168464608714237	-0.11048253239357922	-0.09795943170066966
Cb015L13	Cb	015	L	13	0.3732052743437718	0.1411097260380048	0.3827395400916693	0.05142514960134541	0.3345125837826422	-0.009208332596338728	-0.012457855824035614	-0.3606991673549088	-0.3156326835203649	-0.012065223269309283	-0.37806373567970264	0.04271132885936315	-0.3237642722852345	0.1420027215800244	-0.13276576730700676	0.12279860431906164	0.015576651236333101	0.10708973757174022	0.022889200688703	0.04330828281313473	0.026994839837740897	-0.032562014556682055	0.020717289435099755	-0.061374452163980193	0.12311359950212435	-0.0946835045871989	-0.13706466430173941	-0.07985285625425641
Cb015L14	Cb	015	L	14	0.39078128721707933	0.14756836096645046	0.3927531502306368	0.0615919990550029	0.3553743656477584	-0.002908266531574749	-0.04349908044862166	-0.3391417922464928	-0.3251664400835413	-0.023190076948561584	-0.38167043067783035	0.040338705353580355	-0.29349468669986223	0.11905822294824232	-0.10539039658303251	0.1276703069072434	-0.001635060781772708	0.11321865603719786	-0.004250462008092438	0.0458145880485855	0.006964602100030812	-0.029917031734193404	0.004461535571112846	-0.06298269202667402	0.13969496277852006	-0.09001598845777864	-0.1349233462623851	-0.10710499137102779
Cb015L15	Cb	015	L	15	0.4415559855190016	0.1505884151177418	0.41310754722213977	0.06495190951797469	0.3866570283498384	0.015150877797199203	-0.06676522101510798	-0.3062976940410809	-0.2931461167254546	-0.041830711915840264	-0.32741822846198465	0.023374391132197088	-0.29514012617628005	0.12554244992963653	-0.14528989662695974	0.12504317792427613	-0.02336950023412461	0.12125442675458334	-0.01785783112414939	0.04726782020906891	-0.011018478352555167	-0.03786766608951654	-0.019486989592153857	-0.08226839783580132	0.11120701794909386	-0.09669597396637479	-0.1530351907313055	-0.10821302453406509
Cb015L02	Cb	015	L	02	0.3966325550035726	0.11262483875361906	0.3521539565237847	0.03815664092412217	0.32145647042776127	-0.010054642086059183	-0.014477450530379757	-0.41655873113647474	-0.31495952476344696	-0.04236394599981471	-0.3629841836736734	0.017672275415289554	-0.29716301658918276	0.13527718073994	-0.1285692704410265	0.13123317340143129	0.011858663827026245	0.14114369282150596	0.007067602735066365	0.08745801439040747	0.011575358660473467	-9.606976156610147E-5	0.008739941594000048	-0.06539030678412695	0.14171157504494694	-0.04961644139501487	-0.1330426778189223	-0.07948567928325896
Cb015L03	Cb	015	L	03	0.3481854449586432	0.16716438110038245	0.34638615863507227	0.062386524460238464	0.31536634871466623	0.012180822948508287	-0.02307641228370856	-0.4786724016575954	-0.28239284177453083	-0.009587822151352936	-0.3282374289083162	0.050556036564520526	-0.29962494992551864	0.16777240335417298	-0.11406324047787025	0.11928037033905142	0.00968056104111973	0.1149882353098092	0.008417673364268354	0.07213416311120897	0.0072971310882884305	-0.027257429678616146	-0.0033775636588601193	-0.09371905614213343	0.14293358060676406	-0.07401682185106144	-0.12749446138001713	-0.08320940570713323
Cb015L04	Cb	015	L	04	0.3516014780840631	0.15621625698128122	0.3585227243999198	0.05116581408169885	0.3325068288024244	0.013822843589590073	-0.02209456045335012	-0.4346933393350315	-0.3035966398399381	0.0028820369499364604	-0.3441599337815686	0.04558722366870887	-0.3084793626848467	0.155173706062053	-0.13820508956282004	0.1249612788730523	0.015514921021595495	0.10904340271511875	0.017879941411715852	0.036856322332063096	0.015967275376707835	-0.040060457899175186	0.008869791320359012	-0.09436311373010509	0.14010957202914576	-0.06330626970138098	-0.12443694612340693	-0.06328570458780972
Cb015L05	Cb	015	L	05	0.39535706984522273	0.13828705631280455	0.35709891627841855	0.06816059120525758	0.3127436236821218	0.005902371977642429	-0.00812239807998278	-0.42514131124974064	-0.3025939672095745	-0.0064904247476752636	-0.3440038003131546	0.044297494353482125	-0.30546431948814995	0.15339478859819172	-0.1415619589259746	0.12500387426777396	0.004023770225974072	0.10588611078524296	0.005789792264623018	0.05539298786167209	0.007196489978307095	-0.03414091880857898	0.0070917248203357566	-0.07830766691001646	0.13056798723610746	-0.08208709661121945	-0.11812293031427287	-0.0701578570348367
Cb015L06	Cb	015	L	06	0.38175259911786497	0.15658529287276962	0.3596762168787286	0.06976179391850856	0.3211823274496499	0.0018955550605921287	-0.01771284255773991	-0.4252033780266995	-0.32708839808711865	-0.012745145662166113	-0.36279435723146297	0.03702539606110768	-0.2588934916404977	0.1454015129411574	-0.11864595183925286	0.1193887621370938	0.003643227354872401	0.11160200714423342	0.003673152306625075	0.05563041137587158	0.006775182047633683	-0.018693149149377277	0.005323876499017157	-0.08324633446169638	0.13498173640179797	-0.07848731082988947	-0.1318732767001173	-0.07891541338150623
Cb015L07	Cb	015	L	07	0.37943151865014124	0.16172544503475395	0.35979904785130074	0.08134596977024836	0.3161126592166711	0.010081094155506655	-0.04531254934957506	-0.44455883677575336	-0.2660889909814497	-0.019420841011710595	-0.34069268749978177	0.05702559780973401	-0.3088492111148081	0.15432318364598976	-0.13993115362549943	0.12062760160578744	0.00831190980061973	0.10775326245776097	0.007748259066424828	0.04418759046746468	0.010961868762838169	-0.025320403262326784	0.0073702629485287215	-0.08863571994055194	0.1364672610732006	-0.08468593277355448	-0.1253281947986122	-0.07444801118334819
Cb015L08	Cb	015	L	08	0.376239388383037	0.13782260169440744	0.3723690759530768	0.0574000680202644	0.34095705987498126	0.0060055356900406	-0.038660628329812895	-0.4008810158950766	-0.29020854281867464	-0.009117749323485747	-0.3469371001265078	0.03721460920917535	-0.33978486275842745	0.1419334315415227	-0.15145689271124657	0.12817305261904482	0.02330230950884129	0.10162073011656067	0.019783655731802772	0.03886773587313287	0.012102764208674479	-0.028414900724217707	-1.1503332792379278E-4	-0.07078119540755853	0.13873705352903334	-0.07040107866380782	-0.11632824711685266	-0.06944182475000248
Cb015L09	Cb	015	L	09	0.3716659272853883	0.15372626348492388	0.37610756862388894	0.07242473204347868	0.3324211554344406	0.008563566572275194	-0.03555701726327054	-0.41777631952050637	-0.2975067603537686	-0.014871146173676578	-0.33617764912903025	0.03746406911080759	-0.30376521802047224	0.16607309656693198	-0.12960006096893317	0.11438652054846099	0.008538196031385632	0.10602683450033006	0.001358079211241159	0.03912695503235021	0.0035374945842478137	-0.0278415460883617	0.0024660925655810434	-0.08014751294342028	0.13718927592232424	-0.07723219272111206	-0.1306770839230236	-0.07992332041248176
Cb015U01	Cb	015	U	01	0.3414833462468906	0.19813512320433904	0.3516253354694296	0.07008984383087	0.28644898898942933	-0.015109876027658259	-0.025539601737474743	-0.5113593899360366	-0.2299127779309333	-0.019456637253420308	-0.30200708379625535	0.04058694019385615	-0.2920816450239386	0.19938007486056333	-0.1237606109909927	0.14945749091684551	-0.019932227262648875	0.12808834540270245	-0.008472688680266356	0.05209038438483186	0.006278667510035575	-0.03347302038817854	0.0115269762252657	-0.08274119217851886	0.14899124325768362	-0.08291877781744234	-0.1446479222762255	-0.09276930919275345
Cb015U10	Cb	015	U	10	0.35080256212001	0.1184372354711219	0.3461762514983001	0.03844660274089284	0.269911735917638	-0.02405297974105928	0.11385943487755595	-0.4370051071321578	-0.3268133034352214	0.014454969966214253	-0.3567865669142703	0.08006945603987439	-0.2877903980480383	0.1910121924550133	-0.14092553417449197	0.133350439014385	0.004261307237231272	0.11274602301268324	0.006994079512304454	0.05222168425321505	0.006210139405943315	-0.029051421596527925	0.01228380848629493	-0.07587577751513104	0.1502338086468186	-0.08407393686501995	-0.1484173251300755	-0.09067938010350342
Cb015U11	Cb	015	U	11	0.3294035492607102	0.1170736112839342	0.3280698129517363	0.03155770848368165	0.290897385896071	-0.020719122703969736	0.10644589439165844	-0.4266560544444181	-0.313902460884488	0.019947288961695328	-0.36088733261952116	0.09094703338823015	-0.31875867569843486	0.19876665732940535	-0.14237260540480423	0.15315114418592277	0.011708477618259907	0.11347822275615686	0.01555551894391949	0.04791362477500074	0.015314037873237473	-0.035870338499964786	0.014154959819930745	-0.0823713783612323	0.14845279077568765	-0.09155541134074503	-0.1240813529239624	-0.11566298581369724
Cb015U12	Cb	015	U	12	0.3396796102683795	0.12549388230143704	0.33023124214290306	0.03903250196501827	0.2878624447713092	-0.022477011601543175	0.11453930414619745	-0.430292099018227	-0.2933941234465748	0.008679463456178732	-0.3522168868929359	0.09746766128093201	-0.31074186548664406	0.1972246811429476	-0.14442067864647282	0.15681707662794014	0.006827773532983614	0.12010548415598828	0.007472131128900909	0.05429914886716415	0.0076447432305802076	-0.042286137567524786	1.0992773222394045E-4	-0.08713081076980013	0.14120894852201374	-0.10974872453144474	-0.13480257100286308	-0.10718511630906663
Cb015U13	Cb	015	U	13	0.3027460963843384	0.14465792389109103	0.3392759623408351	0.04082258639116969	0.30719171011969887	-0.020562982076713802	0.08860431900182678	-0.4224933428935861	-0.3059122110794395	0.011110434996535037	-0.3757535140849804	0.08935275660231032	-0.2915205980049708	0.19298007707058262	-0.12421730815282347	0.14795398229986204	0.013148603037177575	0.12270977783135362	0.01470488180450448	0.0588764952036468	0.0238610322981374	-0.06649555574291703	0.02250106043510151	-0.0865864718986207	0.13810288779974642	-0.11207311756793424	-0.15273292189915189	-0.10025256410677896
Cb015U14	Cb	015	U	14	0.37482026896707704	0.13824350888032946	0.38448102672725964	0.0477458537663541	0.25112737231433074	-0.0482405194604418	0.1180113076370162	-0.3874901499849708	-0.3322905244110064	-0.0027344215123359314	-0.35154383762151264	0.05591215894969985	-0.2971200958882666	0.19584487907153522	-0.10334806998737484	0.13358422931341088	-0.005335010733792613	0.12579725343201043	-0.005374449684203753	0.058255515695551756	-0.0043544429164152475	-0.04230510158773646	-0.007396526351248727	-0.0784731043227566	0.13630021790965036	-0.1109201626763325	-0.1579772359615147	-0.0852199395643173
Cb015U02	Cb	015	U	02	0.31770926362500684	0.17520554015261544	0.34277434719441946	0.060218830835111196	0.25596387102810214	-0.025476307007694404	0.06038211108785356	-0.5043033870718399	-0.3017431012428246	0.0029450136168403807	-0.3513248467220914	0.058108476576140634	-0.2566948955606828	0.1980855561581798	-0.09625462318878249	0.1408539679386855	0.002146858186100078	0.13508651808017103	0.004461121441120093	0.05359654115183211	0.013103878094383733	-0.051620638214690255	0.016585419261622977	-0.08817554017577797	0.1447126776660807	-0.0783510550356479	-0.15182208087030893	-0.07617351700392574
Cb015U03	Cb	015	U	03	0.2822934457432353	0.20032232027530308	0.3393688638102451	0.06979321679436057	0.3135101175155395	-0.00649118767032756	0.030629332514445502	-0.494349185286349	-0.30028995081942494	0.00478521677762999	-0.3476071641945264	0.07980575795234836	-0.23417197837500622	0.19526140183942142	-0.10201551826988489	0.13921603602977461	0.008637196515911869	0.11843811706408035	0.0049890172318819825	0.036222685872663536	0.005597013266365055	-0.055691584584859455	0.004418963778569955	-0.11724957743203035	0.14989783320767283	-0.08469904744812157	-0.15525717192502533	-0.08536417018389439
Cb015U04	Cb	015	U	04	0.3595410960817063	0.14815682030676958	0.3580130438425834	0.07167230003339455	0.2962760686140246	0.006484984649162001	0.06770477284343795	-0.4673881722399281	-0.32814427718363365	0.011102658032821233	-0.3494513770478292	0.0745216607768743	-0.20857963285825076	0.16812615851550688	-0.12495200254284677	0.13594622157050612	-0.01010658115698767	0.11055260411929323	-0.013702992056328491	0.03465263820267087	-0.008941647507478948	-0.04853212149198672	-0.010921894053750722	-0.10422289539090292	0.13525225777457012	-0.05793436938370322	-0.1619868347492158	-0.0831384877004773
Cb015U05	Cb	015	U	05	0.29678065167698253	0.15936737420588343	0.3527024651475202	0.05215115040525991	0.2868564458165561	-0.021639886092803776	0.08355038325085255	-0.4656713823073071	-0.28599531858042787	-0.00241796064588444	-0.3753000926685083	0.10517689787596479	-0.2846461115768931	0.20092725748908247	-0.10752140295666747	0.12991401627447477	0.00832841832617469	0.106394586157237	0.012115446466869777	0.03338154813768118	0.014634013983702562	-0.046704834913028674	0.011200518334298176	-0.0972693313295939	0.14700375069181665	-0.08006416988595665	-0.15970916791227655	-0.07354526537100889
Cb015U06	Cb	015	U	06	0.2771767553247742	0.16917639190179143	0.31468964220193407	0.041926641084772606	0.31545426726590703	-0.0080071411145725	0.08646539679535599	-0.47859650747841476	-0.28655182671031754	0.014043316266598153	-0.35930388743107716	0.10327134751634873	-0.2967838556543035	0.2115975565092601	-0.11430749919670483	0.13806902222538375	0.023504149117630407	0.10852788516727796	0.01872187120659057	0.03241815101968602	0.01718315383352085	-0.055243063216450256	0.01147254903106117	-0.10849627033263731	0.14694222775826463	-0.0957853760892552	-0.15466294354263552	-0.07290195345978764
Cb015U07	Cb	015	U	07	0.3152474902870538	0.1382993610150985	0.32258256205421626	0.044971137506371134	0.2782426494754989	-0.025196351320326535	0.1132270209424202	-0.46599012520143485	-0.3066587058684921	0.016512092521278283	-0.3270954632264786	0.09581591157664418	-0.30392267573254794	0.22843620614424542	-0.14553916710839612	0.1429938814943983	0.0011107665543525595	0.1131584452497037	0.019255968397126812	0.03380846045601213	0.015330939707304814	-0.046404702339628436	0.020467828255527336	-0.1013277510513918	0.15057459234295711	-0.08055548067586861	-0.15282380608054397	-0.09452108537510137
Cb015U08	Cb	015	U	08	0.3557805873445621	0.1271852714146931	0.3533671469039864	0.04284708529180195	0.2677985155781109	-0.030666488806296348	0.12137443473742512	-0.42253888698531267	-0.32162339440938675	0.03899951359344148	-0.33794001354462655	0.09024754446713693	-0.33686593679554006	0.18819279650403228	-0.1313380055324717	0.1309402517569298	-9.696751470552063E-4	0.10043451026784055	0.00716291556326507	0.03746719559747424	0.0174905986245351	-0.03769315498149401	0.016780174105350855	-0.09036662172585948	0.13476894876974932	-0.09212849915956903	-0.1457862961979037	-0.08292051723481869
Cb015U09	Cb	015	U	09	0.32545715013915494	0.13574539201615693	0.343742930431484	0.03371220085105872	0.27011322375097746	-0.03805753445656293	0.12317952056272258	-0.42593673703059515	-0.3382345541309441	0.038201189993868775	-0.37008019821530813	0.09156972191083412	-0.3065088606592697	0.18978757781678054	-0.11772553554785248	0.11862787462290489	0.009300821615066145	0.0966319377134434	0.015068186125766438	0.03808691633962109	0.01515611122633806	-0.03296042753089744	0.025017045439570493	-0.09348826153466268	0.1743553194429455	-0.07548536926596498	-0.16884116018065035	-0.07643448144598529
Cb017L01	Cb	017	L	01	0.3201558784830068	0.16326628226735976	0.37265611415110406	0.005029413884530175	0.33053366642593196	-0.03936320377364191	-0.004783625315631881	-0.42279899030123946	-0.30962388590569295	-0.029217458888914506	-0.3353815759264885	0.007813668022458517	-0.2954397042353861	0.16221170346409472	-0.1658138852381436	0.15251534313622397	0.02438875711477372	0.15636060876041652	0.014387741980836926	0.05783012252035519	0.016246643219983134	-0.028459434716412997	0.01729810366885252	-0.07775825803984493	0.15223380205109946	-0.05052027167476251	-0.13685803047424683	-0.056909524660624544
Cb017L10	Cb	017	L	10	0.34981908912299947	0.2021055601984527	0.3674667648868461	0.06282126344808081	0.32652264245152984	0.008110792994355007	-0.01969940042702331	-0.45070301715040095	-0.3294422025411209	-0.00514277064114417	-0.3405721980549969	0.03407570536946784	-0.221795796710418	0.14745353164817462	-0.10850537609590961	0.13450877424979477	0.005429878801770049	0.1278086564776367	-0.006353632626460709	0.027843359454845878	-0.004052664205273699	-0.04215877632086174	-0.012693718990317404	-0.08601015083297554	0.13873390223119245	-0.081986811446697	-0.1448572878428167	-0.07872611744872965
Cb017L11	Cb	017	L	11	0.30023301458055107	0.16412365642602977	0.39338373400128235	0.05043329430090001	0.37571611108294894	0.016182779901393732	-0.03158265412908879	-0.41479245789825225	-0.3450911854151072	-0.008165839280624164	-0.35603504672000774	0.035643721887803986	-0.2288491967789886	0.1433858529458837	-0.11035392527943563	0.13219573698276188	-0.004421123737868179	0.12911593785172043	0.0016282590245320274	0.04451924004319932	2.961560114351945E-4	-0.0464778770125044	-0.002853240284345712	-0.08164587892252603	0.1514914583975285	-0.07491287494473806	-0.1435623607534341	-0.08960529228105021
