Id	species	individual	jaw type	tooth position	replicate	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28
Ca010L07A	Ca	010	L	07	A	0.37506977287880666	0.1406372297077117	0.3961105336670145	0.05658320715170368	0.3757027398611841	-0.009510672621995994	-0.036222424827947935	-0.3145817609879857	-0.31764939098618944	-0.04240032802322387	-0.33269535145957463	0.025782315765572	-0.3301483540358938	0.11027670360694922	-0.26659846089386424	0.12883750031201865	0.033930130539976386	0.11080352276922174	0.024846733052754665	0.06633340734806416	0.027594870269606647	-0.0048356775706904775	0.02731527402522838	-0.05119074617730297	0.11106933555989928	-0.12161529773483475	-0.08832540765099936	-0.09511940354520708
Ca010L08A	Ca	010	L	08	A	0.40176080130550895	0.11832423275554431	0.40103385748633064	0.03914371684271435	0.3645670210612042	-0.021958016401704507	-0.020759639082621996	-0.2919728077198547	-0.30542943600010014	-0.044512854826974126	-0.33623566751372314	0.02740260007102821	-0.34454355477585286	0.10348686425454007	-0.2919378531486765	0.12423026567201324	0.028913297396965933	0.11577826110684603	0.03320476213972409	0.0782506423210164	0.015012221187975953	-0.007996967409339454	0.015603355622729458	-0.048244208887401906	0.1189996044504097	-0.09923385104360857	-0.08018877012987566	-0.09269787673481893
Ca010L09A	Ca	010	L	09	A	0.41165604660185007	0.12627902537771307	0.414223291872728	0.038655919302886685	0.3791187756199374	-0.027146165656706786	-0.022104127837291432	-0.26364806955406145	-0.3198517588408211	-0.03577782229340909	-0.33123987284781664	0.033209530974138854	-0.34327145258859965	0.10010468085194141	-0.2811877530149158	0.12623645775429893	0.00932439302827932	0.10252730381246554	0.007891875472590822	0.06924924247400152	0.008021259939311846	-0.010800847266707013	0.007510728458038886	-0.06606283147135528	0.13048263057717727	-0.09235339417312212	-0.07057403644046865	-0.10047303013208503
Ca010U01A	Ca	010	U	01	A	0.32329886051219414	0.21080895173913394	0.2938050429609045	0.026722747455823984	0.26388648163721096	-0.025913704646831966	0.024614331136648723	-0.528729159991377	-0.20807001669198952	-0.0051056984839876925	-0.252047344904541	0.02727303799621706	-0.3615590784606464	0.11707421567952611	-0.1822543465587554	0.24576901879874752	-0.023285027130793293	0.17575608582554614	-0.009649463411298896	0.0783321279872517	0.022942609289427075	-0.06303128598517038	0.03160233668072717	-0.12487083769381449	0.18319190710876349	-0.06070694652209788	-0.10647629216784986	-0.07337855215896744
Ca010U10A	Ca	010	U	10	A	0.37174788739819314	0.06853155897285335	0.3420219824450127	-6.214799442590957E-4	0.3180817221418533	-0.0391159841628134	0.19072137634216674	-0.32355276773751046	-0.27499839694991784	-0.008548544593667044	-0.322575153699783	0.06599295532298902	-0.3426269798572273	0.14902675178548241	-0.28954770942953917	0.1872087095088727	0.02019554880274804	0.09982935368817843	0.004984843838869919	0.06896949211250053	0.013269129707540513	-0.02333568245399791	0.013298918332792793	-0.08449567904743137	0.1663363314519325	-0.08878420351264527	-0.21090950052464313	-0.07110447993855196
Ca010U11A	Ca	010	U	11	A	0.3416071198067257	0.06399285286852884	0.33079258214105856	-0.025617467890349667	0.3110555926200145	-0.0728549710197843	0.18659264140217652	-0.2598531592187292	-0.30019623167675197	-0.02148400206800386	-0.3615690949356318	0.07963181318154292	-0.384374046403171	0.17063004302583912	-0.3327403752042376	0.21044200753866957	0.030417039237733055	0.09083617438638737	0.03944857250813198	0.05701712975229824	0.04264800921472625	-0.028764960158682545	0.06006036933376371	-0.06659356164776366	0.17575398664016473	-0.10420541297454194	-0.13949616468470155	-0.09317648577541153
Ca010U02A	Ca	010	U	02	A	0.28517402023154514	0.18505854356920762	0.30430203024766384	0.022449873766002482	0.25282557476799106	-0.059061039929142245	0.13333010855759542	-0.5274651643207582	-0.2275085164093641	-0.036403021992262884	-0.25903204143337105	0.02821804165481548	-0.2880673488354921	0.2062182619728957	-0.2319802289331314	0.23869603362099612	0.002051003637926343	0.1939025771652212	0.011840017714439	0.06655986485469066	0.00747887354979398	-0.03442812622603212	0.0038778136414698815	-0.08815118300942429	0.14913870535583532	-0.08205438444069864	-0.1434300120929003	-0.11354027668551131
Ca010U03A	Ca	010	U	03	A	0.33095533945160804	0.17137175446550368	0.30872793173053165	0.04149417630682524	0.2805586963470561	-0.019518869871025857	0.13316134299366028	-0.5000163242669972	-0.22718201890828568	-0.021317731690960007	-0.2617781699443671	0.05272385077791664	-0.284819054804279	0.19016475658534335	-0.23183393317322298	0.2082473002497236	-0.0077908699921280435	0.12939483904088345	-0.004795224101332044	0.06886582347056229	-6.477690539699165E-4	-0.043991310064078276	-0.001402927241529392	-0.09342416437527615	0.14661996546019684	-0.09565009759994826	-0.17977330876393804	-0.08834400302847205
Ca010U04A	Ca	010	U	04	A	0.35858228611746373	0.14254720476753163	0.341485294960477	0.0208980521352908	0.2623020839118248	-0.03507963800621063	0.11955993562091422	-0.4450204516526664	-0.23604048042443726	-0.011474382960177016	-0.27667738365458133	0.04114916961822098	-0.3198496973168507	0.15864741665734072	-0.26547576970098835	0.19499093987143107	-0.005053032918054961	0.13168348479262773	0.0050171973165782716	0.08879276264304824	0.004195432403140828	-0.034515237185823	0.02043434789921914	-0.08115571675915663	0.1478562163846119	-0.09055258994143664	-0.15633643059931826	-0.08091101398002068
Ca010U05A	Ca	010	U	05	A	0.35243709824996733	0.12084715621986772	0.33197094331229715	0.015336494443594952	0.2774488228340171	-0.028172226566706163	0.1499830141055252	-0.4122850778062001	-0.25298607056141265	0.007157381827800999	-0.29325259507343576	0.049527850469544735	-0.33068418763976426	0.16903132367259124	-0.2702957670506948	0.19779965512697054	0.006392023650792944	0.12017967220043374	0.004859264384118423	0.09165813075552387	0.007761030129266824	-0.03937065651677029	0.013998828653389684	-0.09857733070454465	0.14539800047776968	-0.09973230447041903	-0.14303040547183657	-0.09340006865168736
Ca010U06A	Ca	010	U	06	A	0.366608032304675	0.10660687663131804	0.31045675166297954	0.02405568281302721	0.2815936857636153	-0.02103901162073489	0.1556086199268459	-0.4228859418378714	-0.260142957337919	-0.001841576169553008	-0.2825385882772361	0.05972410864087592	-0.31750731240919244	0.1659198174587774	-0.27785441135226013	0.20016661836124555	0.0012251500223275612	0.13284469701379176	7.197608758394355E-4	0.053741412480118524	0.010530258469484455	-0.020073014007427826	0.016045678716728448	-0.07829805363934518	0.15654949784246613	-0.10254920923058813	-0.1612941662083544	-0.09637240689363351
Ca010U07A	Ca	010	U	07	A	0.36056847431789657	0.11332941169229864	0.3368872447524484	0.01925803949912603	0.2692227408880344	-0.03275141635091314	0.16690681088981918	-0.4069283549737207	-0.2464803466377768	-0.01997262538286932	-0.305282709444031	0.08328637989197307	-0.3152925701623589	0.17737016554569462	-0.2785979554837778	0.20229768842328	0.001044687002281032	0.10854195688775133	-0.009120055480563475	0.05090026416310242	-0.0021057852688865274	-0.028539112392178066	0.008525263266407755	-0.08370078190115948	0.1645538487539125	-0.08646389173280192	-0.15082964739340443	-0.09662772336958296
